0x15fd027a2488ef14da9ec9f8cbbff2cf2491620a,304108989130958000000000,52,0x2E284aB266eC8bFc411bd1feFE51f2C7D7F9cc76,QmWXHzcSLpFJQR2KzPziizqDPS4K1L6QYAQJSPEDB5bbVf
0xa745fb542476c053fb12b92a432494bbae685ec0,1635203280966300000000,53,0xA6abe94e598451081AFF5FB99A06EabB91aD9F33,QmPaekG8MsbosdNSFgdHwfeeASWzQdFxT3XaQEJ54RrLeS
0x0085d44ca01551495585fea5f92845121eb7337c,122664666216665000000,54,0xeDa16F742F7168ced602986bF7B99a6af205691F,QmPVwY9H61ztGp3pvpvGE7GCXpFyE1H9w1gSssQPYTkK6s
0x77884b7aeaccbf1b8a0c5a33e254391b9b49ea8e,3750000000000000000000,55,0x5fD8Eb3a2A6c1C4B3B3707bcA8afE596f0A95FCc,QmPy5pyEdqCs2qqzLYfsGKw3bfD9eAYsTbg1rBffAzczht
0x05de7185d0a89c40ef6a4b684296debfd2e7bd0d,2093130396021360000000,56,0x860D439Ea1Cac4F30F15c533040EcABf4f7727c8,Qmd5ujjMjoFkenVDTrAeLDsMP5zKVJiFmw1e2zA6ZLqwMw
0x25d8a0d5708bca2130ccb0338e3d564d9827b07a,153671180347030000000000,57,0x0b40E8d48E65f561837E0ECc3f419B4aE8209501,QmecKWjLkFPcuWwibKGtw9umA3s5AeMdXZVNu7eA4AbjEZ
0x6375fb9311e409fcd134e7db885c3c4f59b096b8,14141884278015600000000,58,0xa3c95ADcad1326A5770940bCC90837fB672B7644,QmPT2xSvB37doVyBX22dKyKTVeDPDTrDe4V4tUF67TWVG6
0x0c9c3ba64072eb566b0e9a4b6bb0d7b204d68469,59862393177849700000000,59,0x77Ce32d58669896f426e5C7bA78a9c8E07B7d9Ef,QmYm4suC6LCn8PKEM9nuf4UQkDWeGYpUX3VphHvXRafU7T
0x0028f13af6005beb678a14e9825cc5de784756a7,145564775377735000000000,60,0xF2a9F3860DC29c4cAB8EBD5470bb7026fE4F04DC,QmZCkDmxaGiCs4SHJrk7A2wekvm92MpBquT3XUQy23CDEF
0x203dfaa7a2d1ff5185af9f20d7c34bc85d621ace,14949649726209700000000,61,0x5Bb28926C582d303c2EB24E1E990db9c0e37d6aC,QmXRN9vsYaLfptJ8HCqaxSxXTLAqFpENc4eF2SHGpCo1Kw
0x05747f0b9472f2f347a5e8e60c174d31bc233680,178918550000000000000,62,0x13a2F7fe49E6f2AB8375dDb1ff33C31eb2355f54,QmPWZA8zwKd66tFBv1AkoA7NPdVhbNb4tnZqxWrU5mrVNr
0x31e5bcad42eb889f8a190cb4292922276959ed58,65193903810590800000000,63,0x85f3a0dDc57F3D734026395aEe0402d61d250A02,QmQeKqUHz6RWpBQXXZZFahX9ee6s8XPjJ9Q1tbawLCq4fT
0x4cc7ea3889364099f0462a4bb2ef8fa5f9d1ffd0,138810825634526000000,64,0x05573fA3418b74a09b777f330C6AEF7Cc03AaFB2,QmPRDBkk2Czh41XuvRW3TzFe6YxFfHZd29RcjM9Kc92Fyc
0x1e2d6f7995700d679122af822eb66c687dd589b9,1570920725277290000000,65,0x833eEd7F1138a3d111aeFFf011299F4775B076E4,QmewXvsKpZ1erw8ufKdVaLQosSQBks9mHRvjfufRcjPKpF
0x5a3bc55fd22bac7ae8603d83baba5e91c3ffa462,8362874609351450000000,66,0xB374aCC6B184fee5E88deB3e91E17a76e94d3C46,QmRfGuKTj9dLaYaYk7WA7zVHRTdRwqw7Do6syztFqLrgP9
0xeb86036b580a0f76894bd0a7af5723349813011d,11238546448608000000000,67,0x8b2fDf41B7635F99faFb5747536Cbf3Ac3F1bEc1,QmdXyPtPfxtHCpD4hcKEGH1SwNdG57GUXjQx1gMaKQsuHb
0x2ebc92768ce834cafc46187427d5ea47cb0baf7e,136138886518776000000000,68,0x840D77230A43674554C6Ec17D1027CdA921C4abe,QmNTztYDiGUgGwPkVHJxhihFTVtS1KKiJzK6q46WDnaDmt
0xa10c62f91299525046232197dc2ec016f1e9aaf2,6599958249811550000000,69,0xF36b751B55A50b010818A642e907d3d47BB6a93C,QmYPic9DkFwhwRNstXEezx9gcznDvFrafrYDwPf9KM8aWr
