"claimer","rewardAmount","tokenId"
"0x07023c87471184ea2e837037ed6778999173276a","878925385000000159744","632"
"0x9314b79174269aa2a29f45d24e245b1e316c5c29","726666666666666754048","634"
"0x8d913539a777b13d82ecf6b97f25e1564355b9f6","743333333333333377024","638"
"0x63de9b3244609fd3aee90a98ce91a2b3b0231039","813333333333333377024","639"
"0x2404d0170536a843d7fd024c10a4059ee4293915","1053333333333333508096","640"
"0x4585ddfc78da3e50c109463d5a5660340eb0523b","593333333333333377024","641"
"0x830988d16f3aefa726b607d04328079813b38b2f","900000000000000000000","642"
"0x7a33adac3f750ec903c8b0e19ce68e00c6ae8eff","836666666666666754048","643"
"0xf38b07b8ac72ad70806e902c2ecfb7edd36ca3f5","534359709999999942656","644"
"0xc0b961945c5832253c70bc346683f3be3f566376","906666666666666754048","645"
"0xe0c9f27804a5abbecfe3d2b54f8bf673a70b17f9","100000000000000000000","646"
"0x95e0ae2f9581fdc1f4fc7fc111c13d62eef3b888","876666666666666754048","647"
"0xbaec208f30ca57053806e228cc7e1fb402ad6846","1043333333333333508096","648"
"0x29dfa3b040a65ee3fc0da515343c18cdd49c635f","3193333333333332983808","649"
"0x8343860e53cbc64b4f232b0a336dcf953b2eccca","1003333333333333377024","650"
"0xf90cee3013399b22e1e80dcc3776ba5e50601943","1046666666666666754048","651"
"0xb7bbf4e6a3a198e9dac8baede8228934f906287c","43333333333333336064","652"
"0x933b2c2c2df994a7405eed74e662d3260fa785ce","1523333333333333508096","653"
"0xb1c1fd557045662aa6ba5c3c5d35f897c8a98b0c","823333333333333377024","654"
"0x7af38573a58f3e2a7f89a0f0ac04c8ceaba9e872","930000000000000000000","655"
"0x1efb0e4e27d3750e33c523142f0d083b2bac7a85","713333333333333377024","656"
"0xb9f834e8882c42ad129096d4a0c22308969d26ad","316666666666666688512","657"
"0xabcfe4760393d958449d61cf31e94bacbb2ca412","833333333333333377024","658"
"0xbca616cf3a82d37c474efd9a14d5df1e3c6be9c7","756666666666666754048","659"
"0x1af87affcc703a52294c53d8a7ec81e52b0956a9","956666666666666754048","660"
"0xcb6eac76e563d0007b3514ba1e4221b1e2b810f4","976666666666666754048","661"
"0xeb057c509cf30cc45b0f52c8e507ac3cf8e78777","25263327765213332111360","662"
"0x63e644672f19abb159ae3476017ed8e3747655ce","986666666666666754048","663"
"0x0ddea4e685f6320a4e89f57216ca5c6a4bf16bad","586666666666666754048","664"
"0x7e5d174fcac4e06949b7d3f82c18edc4199da0fc","480000000000000000000","665"
"0x04c316af988d9c9a938ef412dddefcb43acdc2f6","860000000000000000000","668"
"0x00f7fb4cd865c370e469906b29f93cfcb3177767","613333333333333377024","669"
"0x94440b86b05458f07e58cda1db6891e099f109f3","8478333333333333770240","670"
"0x798031c6b05a37c4891e6928b1c85fcf153f5d70","8193303985276000927744","671"
"0xc8e3ea98a439f57851d04240c96683c3eec7deef","806666666666666754048","672"
"0xab9c304d0be3588e20ed794d01390501cdf35434","1003333333333333508096","673"
"0xdb2b1dce4fff3ad180627020d7ebeae17977d7c1","520000000000000000000","674"
"0x0faca1a5cb35f7259b8f2380466be0a05dd4d3eb","496146080000000000000","675"
"0x0ef27f6ee5290b4d38868bc3efd9aa09662c6d25","600000000000000000000","676"
"0xb15f7f8fa7b3c3d3d012d740dd6f2f8983ff3325","543333333333333377024","678"
"0x90682ab7de70165dc4d4347f20278417461db1c4","1040000000000000000000","677"
"0x9f8df9a4f490aa987fda9d7c549c97e9d6095ab4","720000000000000000000","679"
"0x49e59de5dbf06ed83116afaa0570bfe13a8d5ba7","25486666666666662821888","681"
"0x78dc87dd50d82ad55c39ebabadacb10696bef96b","4021184941144133337088","682"
"0xcfa4fc9b13e58c907425122c9dde2cfd6e6bb12a","706666666666666754048","683"
"0xe36f3c32d9791cb67e21a6af651432c875967ab6","936666666666666754048","684"
"0xdcff443d0b70884680549e35c6d2ed75789d90f4","706666666666666754048","686"
"0x0333f6c7b94c154f8c3d8f89cc34523103aab704","2500000000000000000000","685"
"0x57a98596b5f7396c72a30d66d3ece70dccb46acb","3526666666666666491904","687"
"0x3ab8c2c27a9c1a0b396758a77719e361b87240d6","550000000000000000000","688"
"0xe4c518dc76aaf80be0a3c13020d1437cfb9fdfbb","83333333333333344256","689"
"0x08d545c5c8fb179e136141146bf4562e3db1c6ed","446666666666666688512","690"
"0x2d674857986b5c052ca1cb07b1d2ebf304e2ac5c","693333333333333377024","691"
"0x543a986585d42b10aa4c76c930c68ef8b61807f2","710000000000000000000","692"
"0x8ec7e756e13688b650f942ccce8964df8e5f12dd","800000000000000000000","693"
"0xadc92e52414bb1a407f6216230be1ff574f7042a","3965869200682081845248","694"
"0xe18067c9ef5985b1716b14311aa57a7de166ce43","706666666666666754048","695"
"0x68820e5cdbdbb1cb131151dbb203d4fef563fa4d","10000000000000000000000","696"
"0xee50c3c7b7cb0ea0aae889219121534f976e4974","706666666666666754048","697"
"0x9c09926927201527812364cf97aa9bb962a638b5","863333333333333377024","698"
"0x50b5d4768efb012150ab4c24c39924b14acbb9ce","980000000000000000000","699"
"0xb1492a0b778337369bff74059e02450bff381df7","780000000000000000000","700"
"0xdb0eb9d762b9a81a3b4e0cf124be93557fbf19e0","750000000000000000000","701"
"0xd002f6c28cea8297c1b8704ef8949bc9e5135692","910000000000000131072","702"
"0xa95587aebc2713dcc3b992363280de9979add61a","27399999999999997902848","703"
"0xf903672ba62039591812141eecb4cfd9416cfc83","10906665141666666512384","704"
"0x8fe27e4facf4aef7b07e7c68e8cd4b5ee54d5b8a","766666666666666754048","705"
"0x08995e75d1c1c6b2225a48eb78ea204cad392b65","203333333333333344256","706"
"0x2e3e79cde11d647313f6b7a36fc3e4601dd80352","666666666666666754048","707"
"0xbae2b0cf575cf2ac9d030f4db93377ae8e656057","503333333333333377024","708"
"0xe140c5ab801b676f8a7040fdcd42011945858b06","2500000000000000000000","709"
"0x2ee776cb1bd4a9b8082c0a6780e1a6d92fa141dc","120000000000000000000","710"
"0xf158a9704ce17b87ac5118df611a1a9a56579b35","153333333333333344256","711"
"0x79728646bdb30ea6b697395b6d3eafcf74057579","606666666666666754048","712"
"0x04accb2c2835f0fedb1cd67a644d3ebba49c7399","2500000000000000000000","713"
"0x31dffd6087e0543598fcbab530611e7160217a54","706666666666666754048","714"
"0xb45f4d9d994c4e4ebc7a4cb50df0d84aba68bf01","706666666666666754048","715"
"0x620f9712999f768600f995666775e7a40d151659","3530000000000000000000","716"
"0xb7ee483080b3b1a82e24b3c80d94c5c1f536fdb7","5369942455000000102400","717"
"0xe4470cc8c8d93b3261d08554e9bdb4dcecb746fc","673333333333333377024","718"
"0x2f4ce49ae3d00a5c7c0e39fb5ad1117e56e574c0","683333333333333377024","719"
"0x43fe6b688983082577bccb593cf731ffc33be999","563333333333333377024","720"
"0x3a6b774ac1df3a604cffd53b8e5a6185b67d2748","770000000000000000000","721"
"0x84b81987f6ca3cde2a50daca42a58a132099c731","740000000000000000000","722"
"0x79f930b13f8d64db58717d142cfbba9747ee0aa3","720000000000000131072","723"
"0x0fcf993690a7c27dcbd1bdc7873deba7b54b2ac1","10000000000000000000000","724"
"0x2a35ea45f23d8bea3f8737e161fcd730a4c5910b","846666666666666754048","725"
"0xa219712cc2aaa5aa98ccf2a7ba055231f1752323","1250000000000000000000","726"
"0x7722dff931768ec6aa191407e54eb66dd64d55ee","760000000000000131072","727"
"0x6231af60c43c8e898d2121abae2f3d569daa2852","246666666666666688512","728"
"0xbbaf4cb1f6fba9fe39f9441ed7f5998e62d7268c","593333333333333377024","729"
"0xca3dfad2f5b498c1777b3b37336678cd29e0918b","2500000000000000000000","730"
"0xf3d09f199e45e30f3da7f70723ef22e0facab580","230000000000000032768","731"
"0x7680460d2332cadb284c88a36ab4f8dc239ec055","590000000000000000000","732"
"0x6620b86ef016e3b9f57a9dbbc5f114311d4f8d28","1245000000000000000000","733"
"0x4beea6f260bbe08073b47c044c8449550090b3c4","906666666666666754048","734"
"0xe624ba6d7e7e1ce6d11c8a47a4915c1636ad0e47","660000000000000000000","735"
"0x228118d3ea334f8d34694a4ae929c5bbcffa625c","973333333333333377024","736"
"0x1775a36e4ef2b759d81daa9e725268b870582919","133333333333333344256","737"
"0x9cbeb2040dc433a34d00b288d54a3693ab8f0c25","683333333333333377024","738"
"0x5ad03d8940bcfe6aeb09bb2e80a78d759ea7907e","720000000000000131072","739"
"0xb8e6ab70c80d3c8a26ce50b44f254ce7626a6ff0","703333333333333377024","740"
"0xe50319f972cccf475106f4621eba6b78f9628be5","713333333333333377024","741"
"0x7e66dc013571b49f347905431f19b12fb0bc7133","12499999257602222456832","742"
"0xaa970e6bd6e187492f8327e514c9e8c36c81f11e","25563333333333334556672","743"
"0x577ad5b2db189fe5cfbae334c3fd09094645be20","950000000000000000000","744"
"0x24e2ba010c4c02a8b9e93ceb013d2983332a301f","580000000000000000000","745"
"0xb43ee087df982bdcac0e7ea519afec10d14842d8","256666666666666688512","746"
"0xbf923438a135a99712d4c4b3db413a0817a90f99","2500000000000000000000","747"
"0x7d1dbccab094f64ab3b2900f88d65b303d817176","203333333333333344256","748"
"0xe5c0442704c13aacc4269aa72a67d5ea483cc025","973333333333333377024","749"
"0xb871e69f7f535c3dca0ac1b7abc808b81f42ab41","150000000000000000000","750"
"0x15fd027a2488ef14da9ec9f8cbbff2cf2491620a","74969999999999997378560","751"
"0xa00d260f6c185f2ff5932e99c0f2af84c9eb06b5","830000000000000000000","752"
"0x54f1bff27df84504b94e24c24718af535e839300","740000000000000000000","753"
"0x25aea2a746b2d9b4f3f11a2cf98b83410adffd67","713333333333333377024","754"
"0xc2164fb26ecc6ce4855401a8c9ef2b7a653b7c7e","743333333333333377024","755"
"0x8478fbf80781be1bc9f78c005924780bbe5fb9e8","550000000000000000000","756"
"0x33e60aff189db40cb187e679c25dfd1bfa58cfeb","433333333333333377024","757"
"0xae1a60a7387e550b1161d94a98e53bcd59fbc982","710000000000000000000","758"
"0x25b1cae86ed898b2b01cb650e049a457af8943b9","600000000000000000000","759"
"0xef6ee1ece8664605493e69de51f490c096beeaa7","546666666666666754048","761"
"0xb32db9e4775d7120644c5315f0d81a0df2a67cec","756666666666666754048","760"
"0xb8ddfbdcf40e659a7d178504c6387f8e6a75c13b","356666666666666688512","762"
"0x588da4929b7115aa940a97698f12856ce06b6531","763333333333333377024","763"
"0x5e51f3248ce714b7e1d2cc1946461ccb71fa1c4f","893333333333333377024","764"
"0xdb65979031a4011a1fcd7079bd6f298161586139","423333333333333377024","765"
"0xee01c4672a7a8b6ce04371e5c0771c381e56c898","725021950000000008192","766"
"0x6ae211759427ca6381dfbe62719b5861f289cb85","216666666666666688512","767"
"0xabd1ead4c68c4adc0fb530d7d969a8eca2cde308","586666666666666754048","768"
"0x5761774922b95084454c8720d647250bad207ea2","2096666666666667016192","769"
"0x08c3e8473235b40deede4bd2004cb388cfe63955","1053333333333333508096","770"
"0x355706c962186956695b331506bb5098bf5a34ff","556666666666666754048","771"
"0xfb5c2bd48e34fc530eb857acd71905e2b17b1f9d","2500000000000000000000","772"
"0xdf566b471d8a0c2dc3444f534adcb9c8e1145a45","336666666666666688512","773"
"0x9745e1f0ab75af6953e4f732b3f1f720ce33a87b","396666666666666688512","774"
"0xa67fb8d44d23114311505ce814e82cf6401cf155","726666666666666754048","775"
"0x2b992bd7c097bf0811eadfe93ead09040c3f15c9","516666666666666754048","776"
"0x0bd6cb52b48f084282174304a434eb44c995667a","748567237292000018432","777"
"0x3cdc6f91d41f1738e8e1cbd2a06f64dc6da5b0c0","5013414200028799434752","778"
"0xdc3c8cfeda33b34cdfc1eea82c53bc52ef26f2a3","1050000000000000000000","780"
"0x75131a7f47dcc18c6763f9a2c4b875790db2728b","356666666666666688512","779"
"0x736f3d228ee55b4284d3abb2f8c4d57223ff5b27","376666666666666688512","781"
"0x6a4cd03816aa6295bd7aac46cb63bde60e0e5ac9","373333333333333377024","782"
"0x6a5f44d24dca8417db339203d9e07d23321f030b","3313333333333333508096","783"
"0x5d020f3a58b4d66831da90ca34db4c44d963132f","663333333333333377024","784"
"0xb94330b6c6bfda6346018474018934d9c514c862","960000000000000000000","785"
"0x0b3db7657eff298c552fa97e5e7492612b8d8fee","740000000000000000000","786"
"0x555bd66cb8d0ffb2af7a16d06750ef9283c13361","753333333333333377024","787"
"0x06dae8e64d16e77df0aad12f2c9d55530a0ba1d0","526666666666666754048","788"
"0xf4e50ffb5fb95c194535a009522f32f6298f8f2a","360000000000000000000","789"
"0xab0fd3f3d44d384a7e4f3b0d764baeb8df44c708","673333333333333377024","790"
"0xa4ed93e37078ace96d60c29b728fc2db941ea465","520000000000000000000","791"
"0x442602f98719ee71bc4bda3b8a3183682642d56c","740000000000000000000","792"
"0x2e3af34bf4bfa8baa82238a45f96eac267a64175","740000000000000000000","793"
"0x8db68eb7384f161d8a5427635c4deccd8961878b","240000000000000000000","794"
"0xd58d70560ab1ef6f25046bf59831efa5ba43b3a2","720000000000000000000","795"
"0x1b47235150bcccd6b51f60f175174dd2d579bc13","4990000000000000524288","796"
"0xb9c0aba138b98656ffea4309bfe2881b0b7c1d96","600000000000000000000","797"
"0xe5fae1a033ad8cb1355e8f19811380afd15b8bba","110458795485048338382848","798"
"0x4d8cfd197a001abe5c77eb6993280a328570c4e6","213333333333333344256","799"
"0x40ee2afbfbc4286b25e2a194920c7d9591eef9dc","299638049999999991808","800"
"0x602c3adede091b9954f72a35f2f0f26867585cd6","776666666666666754048","801"
"0xe42f220a32bbb97c2ca68b8b5146a4b36f4c9938","186666666666666688512","802"
"0x28a95169f6b4558f69a35c7c536543299e0a7019","283333333333333377024","803"
"0xf199606027b17dd19286f0a953a44cb3f543bb91","63333333333333336064","804"
"0xe0cc396a48931c92e694a5b10ccb9d7cb6b64a1a","643333333333333377024","805"
"0x2beaab4e2774e2bf25d31dd4b36c725ef91c0e92","156666666666666688512","806"
"0xacad95570031453be812b88da058a074c26e3535","498331640206000062464","807"
"0x297282dc3fb9513afa045025db5ca7b583b19667","813333333333333508096","809"
"0x1b5a6186c4bc11b8cf0df4775f7e209513c572f0","666666666666666754048","808"
"0x55a53a0e872d10ba716b0554f76ed5b543e08397","390000000000000000000","810"
"0xb410ac0724ed22454713cd6316ce0b9a2ee8d607","743333333333333377024","811"
"0x70ad81d18f2838b8650d88740d8e337032c9baac","3749999639999999901696","812"
"0x844dc38bfa4882eec8c5b85dceb08fc66a7a4fbe","2500000000000000000000","813"
"0x7c9002921381cea5e36996683fc4e8d4468f3491","1073533333333333245952","814"
"0x40cda1c586d11a17a984f4477c5efce89c2ab8b3","500000000000000000000","815"
"0x02ae7f5d8f615674ec39db0beab15768c35e6756","860000000000000131072","816"
"0xcfda1c7946ca879ae2189a89f1a3b52914840d1c","413333333333333377024","817"
"0xf43a1739838c99cb3fc801536d3d3b62bca0da0d","876666666666666754048","818"
"0xa2a28521ce9d9b30c0c969e882ae09f417f716f4","256666666666666688512","819"
"0x15aef876f022053f28eb0551378934c798a4fa82","1040000000000000000000","820"
"0xb9e0831bf34f0cfe8948cde4f46542b51be9afd4","650000000000000000000","821"
"0xe7d6b633ec072b53569b0fa62584d95f81ffd5d7","896666666666666754048","822"
"0xed438f08f44859bc5102f4fac3e219191b73a22f","166666666666666688512","823"
"0xc99d24438690f061e522a6bb3664fc200fa4f4e1","260000000000000000000","824"
"0x175770c3a119b72e4772d8c8221daaabc69c0c28","416666666666666688512","825"
"0x770c4ec4e7489885a6261d703a9121c964fcfc4e","703333333333333377024","826"
"0xd996ddb8b48e3728206fbf0bfc91b4378d6c0c51","2500000000000000000000","827"
"0x3838c954d0629918578847378ee22e6778473239","593333333333333377024","828"
"0xbb47516fbd74b6149ca7f85531ab51d2d11cb6bc","750000000000000000000","829"
"0xeadcad7e0b0daf91359416d29a18d68073d6d3a9","723333333333333377024","830"
"0x0e24d281364bbf1ee6d98d93d744ded873117efe","943333333333333377024","831"
"0x1b50d546e3dbe33203df232341348b0500739536","240000000000000000000","832"
"0x5999498c4eedba03a6d9dd8b52da5470d807d921","75000000000000002097152","833"
"0x7e32e412686efb5dd7957d76a224c57fcd998c1b","563333333333333377024","834"
"0x392add568c8c910d480d549e69cd86630942c0e1","1000000000000000000000","835"
"0x5816d1c63729a2f2d546d5a7f4a2508d989fe6b8","776666666666666754048","836"
"0xb8a9ee50eb8d7f4144f96e00306be960b87b904d","233333333333333344256","837"
"0x2b3103353933c6968e2e960fd79d9188b747911a","910000000000000000000","838"
"0x1fd38adb7d1a21806d0907c1436a4e84229b9419","566666666666666754048","839"
"0x52b0c7c17effe49914e241bec55105b19da4b8e1","420000000000000000000","840"
"0x13dec3b556aebfb7804757abdc3c861d3556ba95","530000000000000000000","841"
"0x3585ce928de55c1f74e81cc94495f44b6e410128","2820000000000000000000","842"
"0x1f507be0f25fded2b4acf27c5b3467e61477c39b","11213252420636394913792","843"
"0x711437c9ea753167994f538aa09da1432e73d35d","80000000000000000000","844"
"0x38edb2f0462732072340ef27315fba845b0005b3","630000000000000000000","845"
"0xcb3833a6a1dab47376c94ee9ca15bded513ca883","300000000000000008388608","846"
"0x0ad5312a36e634dde8b332929cfc43c8b3c86c07","816666666666666754048","847"
"0xafe24a8f46b78b09b46834d513bb8da715cb8e56","3546666666666667016192","848"
"0x043969ff3b18b57aa273264fb09e7c1bee5fab39","2325000000000000000000","849"
"0x36f22f65a3476f42f6ae813da097dd471fcadeb1","24999999999999997902848","850"
"0x3d3ad639333ea99618f4fabfb791394574dd17ef","606666666666666754048","851"
"0x8d005cc8c0ff30ac7e2343351107de2591e3c59a","1000000000000000000000","852"
"0xbf519e32ac9a9c06881e26e98b8099e978cf0a8e","2500000000000000000000","853"
"0x71535aae1b6c0c51db317b54d5eee72d1ab843c1","10750000000000000524288","854"
"0x6002ca6a5a935171345c9e25c3cd6e277a4d6631","256666666666666688512","855"
"0xb27cb9aeda3cc03ffe6d0cbd93976eebe48f02db","760000000000000000000","856"
"0x048d4ced376487b31ac26ece802598b0f08e7534","90000000000000000000","857"
"0xd581e286911bb17f067a826e25305b798d65b1e2","1505000000000000090177536","858"
"0x72b72029a38f6a954177313bf5ff01987e5b8fb5","993333333333333377024","859"
"0x825a976c53fc561bc45a3ca0c2d6e6c18111e0a4","746666666666666754048","860"
"0x392f4eac59f006c09943952bdd12dfa23749c61a","240000000000000000000","861"
"0x4bba504587d11f490c56ea02e53f77ee7af50783","980000000000000000000","862"
"0x99ef4f146d654b9075f540db62b07e1d6e582802","636666666666666754048","863"
"0x90b7d3c9a566237c72b3c304c0810e74ccd238ca","716666666666666754048","864"
"0xb2174c3cb47bc9e417908905b7f8d65d06f4140c","556666666666666622976","865"
"0x73b9d541130cca13801cb2539bb02dacedbc1332","5000000000000000000000","866"
"0xd54bcad34cfff3071b0bc10370d69d2f1b62165d","806666666666666754048","867"
"0x4ebd66b566ba52fedaea1524ba884168d254b3d9","116666666666666672128","868"
"0xa95f83a989f173c0ccc9f8665f81babb18e1f8f5","676666666666666754048","869"
"0x2b95c5afc5974fe382d9ccda5ccf01150c9bb9dd","733333333333333377024","870"
"0x623321a72a0394be496c12cd0f833a35715924fc","620000000000000000000","871"
"0x4bc8944ebc3b034a729af80bc4c4a264ccd4f831","1046666666666666754048","872"
"0x7e40dc3babad6dbb81b92d3107f37e21877759f5","746666666666666754048","873"
"0xbf479afb9eb8b74500127e5f32245fe1a66ad6ed","1519999999999999899336704","874"
"0x0a5abc4eef196994abb9cd34fa8fe9229ce53e4f","2500000000000000000000","875"
"0xf4f7957ec70b17003d97f0fc194d2610ff3a4440","663333333333333377024","876"
"0x6713ac30d0b578c50746d12cc5d7de52ccdc0ce5","436666666666666688512","877"
"0xb26d6e78c2a2d9ecf9cb70a88b2e571278904a08","2623333333333333508096","878"
"0xd3aecf9e0856822bd320873e905ae9f78a2977e7","3330000000000000000000","879"
"0xc13a80fd29cddf5290d2e301b3121df0b73b4401","2500000000000000000000","880"
"0x50b916b5d949bbdde4777a7ee7631c0cb98e314b","400000000000000000000","881"
"0x10e854f4f81788de24acfa8d0d6c59324e581b6d","5000000000000000000000","882"
"0x2b35e7543fa9cefb8d5979cd4fbda8e699cc5c14","326666666666666688512","883"
"0x874ae6e15f274640e49c193d825ed0e163bbbfc5","670000000000000000000","884"
"0xf2b3360d295f709774eda845b4ab173c98c4a34a","213333333333333344256","885"
"0xbcd5981849214c1b7a69ed083182792687ea0b42","673333333333333377024","886"
"0xcb609b14c532e5eabf1b62bf953ae9af26ba33d8","610000000000000000000","887"
"0x01243f1eb36b10559dea32374dddca95772286ac","666666666666666754048","888"
"0xcef2f4cb4638b7a5195cc0979e0dd0965cd18e08","80000000000000000000","889"
"0xf67385a271cfdab4dd02bfd3158d000b6797641f","736666666666666754048","890"
"0x06b417dc51d1ac7556607889aaa6a15f9b86e1ba","710000000000000000000","891"
"0xcfb9b07ea027a29505180d3956a306d16dff58b6","666666666666666754048","892"
"0x14dc2173313e76c16ede4003b72ea081d6b7abb2","1013333333333333377024","893"
"0x343692ba9e51ba5cb0dfa7310bf81feaf91b1d18","656666666666666754048","894"
"0xe6b1147f43d14d355b2697382fc58a43c3ff9a06","1040000000000000000000","895"
"0x54d07cfa91f05fe3b45d8810fef05705117afe53","24999999999999997902848","896"
"0x1a176b4882e75900ee5be97ae1c6f1dec685b0d2","910000000000000131072","897"
"0xa49224407bfbcfced35d70657f44041b8e162ef9","743333333333333377024","898"
"0xd82dcee066e9440da0a2979d3d85cb924f59a40b","2500000000000000000000","899"
"0x0d67ba20969fc75824be13ed7bc941c8e00ab03a","93090410000000008192","900"
"0x1373867db85bf48af9f3133ab65097a1f561c069","99999999999999991611392","901"
"0xf0fcb5b2ec2d511c4338f59528baafdaa1f3ff37","2500000000000000000000","903"
"0x2db9c2e93fdfec7ef6f4ea0741b7bdeb63514d4b","886666666666666754048","904"
"0xaec7b2720df0332b0bf4355cdf09b799a2e650a8","1046666666666666754048","905"
"0x4c8a825eec24d49cdabc86a5372726dc85f33ade","750000000000000000000","906"
"0x61a06c3d45a9e5a087b83a0211c01ed2d6f0f43f","2500000000000000000000","907"
"0xaef4e5f64711839ceb1be829de1975be49d28192","260000000000000000000","908"
"0x16160f715bd3b27cdb60113dfc20af7a76213917","840000000000000000000","909"
"0xf58037dbda4d7263cdee26ec45b46d2a39cef83d","756666666666666754048","910"
"0x3bf52a6ad9c110d5dbeb42d27ff29269256345a9","260000000000000000000","911"
"0xc19d1d778abaddc4fadeb1b91cd4f705bcfe45e7","176666666666666688512","912"
"0xa9e6a69c86c991ae39cf4d45afd5d77a111d89b3","723333333333333377024","914"
"0x1995b9085d6356c5b9afb87f01a79f009c3c292b","766666666666666754048","915"
"0x8646516a78421efb14c80eeb1f28b1ddab212577","2716666666666666491904","913"
"0x4fde4984945eb103a448859b689cbb2593125f6f","3154867430236556886016","916"
"0x8413debf772f1edf8dee10abe71e2c54cb6462ed","706666666666666754048","917"
"0x2f9bcf009ca13a35008c974fd2d4b835c5f492f9","746666666666666754048","918"
"0xf32f637ee5bed5e66ed8b5ba99ebba9a2dcf95af","466666666666666688512","919"
"0xd210bb3f9f670f4760aa64a6d87d61f10c32d892","840000000000000000000","920"
"0xd407ce568abc00df0161e424596bdb04195ed28c","613333333333333377024","921"
"0xe0ebc18708f9d192ea2049d37b2c7c886173b3d4","943333333333333377024","922"
"0x7da8e503d0e1758debd262f0d95adf968168bef5","566666666666666622976","923"
"0x1a78caa9b855a4551c35f557aaf722834fe1a74f","1500000000000000000000","924"
"0x33134db5bcfddced0791a0b6389a4c621fac0616","106666666666666672128","925"
"0x3973f248c7aff534f21834087d2426b4e1e054c4","726666666666666754048","926"
"0xb2e2e08fda9281b41318781e77f6573520ee6948","903333333333333508096","927"
"0x2234f3a7c7e713c3758f7a9f8c9600e61281d0f2","690000000000000000000","928"
"0x5f151c016c0cc5197b62449f732512cdc2c63a3f","74987500000000000131072","929"
"0xb792ca8551f5fad8db7ee9257e5b8cdb57998834","663333333333333377024","930"
"0xb35896f842243ee8afcd90065b2d09fa0c68e2d7","793333333333333377024","932"
"0x67841533da735fe0c0878ac9b9feef6da941f98f","420000000000000000000","931"
"0x11bc19056032962cc8ac8c50f26345c7192781e2","650000000000000000000","933"
"0x64dc218f0db8ab65c5d69f33b0bb87aec8d9a535","926666666666666754048","934"
"0x29f5680f38e32b2f6c30054adb943ce0a820c416","750000000000000000000","935"
"0xa07503efe671e3363ff01227f917f83e7700df2c","616666666666666754048","936"
"0xa5e57877db7fe896fd7ae4db6130fb74f3b46931","970000000000000000000","937"
"0x82b5d771c986926f7a86bc7f1b9b299da7534cd9","736666666666666754048","938"
"0x1fc34caf8c66dfafb61fc7b12fe7fc3060fe21ab","566666666666666754048","939"
"0xe65b4d4b831e290c417f89728094de0b94824367","160000000000000000000","940"
"0x2ea539b3eb3dd50f750881e27fdf406df4273345","693333333333333377024","941"
"0xe8acf255835fa7391d9bdce48792bbe073eac902","990000000000000131072","942"
"0xfb4cac430725f5871b80239b162b0c9f10b687d3","646666666666666622976","943"
"0xa10d4be634c78cced9d4d54c6517b5bffd0915fb","670000000000000000000","944"
"0x5c981f5997b2dfbba93b4570221373fb429e3de6","2713333333333333508096","945"
"0xe1291145d722e047251e136d5d850280d68116f9","913333333333333377024","946"
"0x80a0469c2e7d84e7c6eae4b817caa99aeb6f0dff","590000000000000000000","947"
"0x035b8489004400adb9ea890c40cd09e8995577fd","466666666666666688512","948"
"0x7ebeeacb75288146cd807cefa648c36c07ffee5a","606666666666666754048","949"
"0x17debe3235d3b6205f31cb03ec4f766e65b7d060","390000000000000000000","950"
"0x3109dc7f94ddf3c8952986bcc0e545f9822ddf09","473333333333333377024","951"
"0x197ec83437f12490855f2c3fe9ab3fc08d0f7473","253333333333333377024","952"
"0x8d7f824b77408232974c7fc2806c9a16199c82c2","176666666666666688512","953"
"0x4e268ef3bb2b0eb025b42b7f1e93b9d42ea2ebcd","2499949999999999803392","954"
"0xaaa082b4f1c46d8a5ac3fad0516ab5c1a5ae8790","860000000000000000000","955"
"0x8e8a14c63b0ff59cdb782b918b282d5b18e716bb","113333333333333344256","956"
"0x66730039cb232ac1e6c39606c56c1b87eefb3d1f","740000000000000000000","957"
"0x588ba26579a52ee81844ce7f46583e06314b58a9","773333333333333377024","958"
"0x682e7fc3206ebcff095f36a2827a46f00bd3a318","220000000000000000000","959"
"0x75f3d311d068395bc715f95f1a43ff4715818cba","336666666666666688512","960"
"0x41477aa998e49025c5098aee2e6950c0d7a9da6c","856666666666666754048","961"
"0x65a7c3cb6d1c3cef361063c57936d9d4c9d7bcab","37586356439826661638144","962"
"0x45a3262d276f55950c3a5c48b61738598c920a03","773333333333333377024","963"
"0xedb1a7c093716f7f20097b4bedd4ae6e0dc1ea68","336666666666666688512","965"
"0x313d7bdb7c71b44c2df24245948d2b8063b6c3f0","720000000000000000000","964"
"0x7fb579ccaf2eaac9b72e5731faae251bcd231049","690000000000000000000","966"
"0xf590382e9c1347a7e72edb10d54769f63fa18cd3","2713333333333333508096","967"
"0xbba7d68f66336626d23790896edd94129218f65b","526666666666666754048","968"
"0xaa43083b1de2a995b4cc9152ed9b99c9b4898d94","746666666666666754048","969"
"0xaeb088876149865e660dbdb7440f6263a4acfb92","820000000000000000000","970"
"0x76b2e65407e9f24ce944b62db0c82e4b61850233","236666666666666688512","971"
"0x8f1254dec7d36bf1f0592dd378e074e92b46dc68","2500000000000000000000","972"
"0x373c42955c4fc778b257bd1accf0b0349830a725","450000000000000000000","973"
"0x66755d560e4447c7d2a50acbb119d4896b6eaad3","733333333333333377024","974"
"0xa1b0b899f843ec4caee771ed7c15fac333f28d7c","560000000000000000000","975"
"0xe0d1ba9c7470b623063581332d124c31b2cf207b","630000000000000000000","976"
